drugID,SMILES
BS_0005149,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
BS_0005150,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](OS(=O)(=O)O)CC[C@@]43C)[C@@H]1CCC2=O
BS_0005151,C[C@]12CC[C@H]3[C@@H](CCC4=C(Cl)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
BS_0005152,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O
BS_0005153,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
BS_0005154,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CCC(=O)O2
BS_0005155,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CCC2=O
BS_0005156,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
BS_0005157,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC(=O)O
BS_0005158,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1
BS_0005159,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@H]2O
BS_0005160,C[C@]12CC[C@H]3[C@@H](CCC4=C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
BS_0005161,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4CC(=O)CC[C@]34C)[C@@H]1CCC2=O
BS_0005162,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO
BS_0005163,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O
BS_0005164,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@H](O)CC[C@]34C)[C@@H]1CCC2=O
BS_0005165,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O
BS_0005166,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)C=C[C@@]43C)[C@@H]1CCC2=O
BS_0005167,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CCC2=O
BS_0005168,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
BS_0005169,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
BS_0005170,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](O)CC[C@@]43C)[C@@H]1C[C@@H](Br)C2=O
BS_0005171,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
BS_0005172,C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F
BS_0005173,C[C@]12CC[C@H]3[C@@H]([C@@H](O)C[C@H]4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O
BS_0005174,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@@H](O)C=C1C[C@@H](O)CC[C@@]13C
BS_0005175,C[C@]12CC[C@H]3[C@H]([C@@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1)[C@H]1C[C@H]1C1=CC(=O)CC[C@@]13C
BS_0005176,C[C@]12CCc3c(ccc4cc(O)ccc34)[C@@H]1CCC2=O
BS_0005177,C[C@]12CCc3c(ccc4cc(O)ccc34)[C@@H]1CC[C@@]2(C)O
BS_0005178,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
BS_0005179,C[C@]12C[C@@]34C=CC(=O)[C@@](C)(CCC(=O)Nc5c(O)ccc(C(=O)O)c5O)[C@@H]3[C@H](C[C@@H]1C4)O2
BS_0005180,C[C@]12C[C@@]34CCC(=O)[C@@](C)(CCC(=O)Nc5c(O)ccc(C(=O)O)c5O)[C@@H]3[C@H](C[C@@H]1C4)O2
BS_0005181,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
BS_0005182,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO
BS_0005183,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
BS_0005184,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO
BS_0005185,C[C@]12C[C@H](O)[C@H]3[C@@H](C=C(Cl)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
BS_0005186,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
BS_0005187,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O
BS_0005188,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1
BS_0005189,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)(O)O
BS_0005190,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)OCCl
BS_0005191,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
BS_0005192,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
BS_0005193,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O
BS_0005194,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1
BS_0005195,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)(O)O
BS_0005196,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CS
BS_0005197,C[C@]12C[C@H](O)[C@H]3[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
BS_0005198,C[C@]12C[C@H](c3ccc(S(C)(=O)=O)cc3)C3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C(F)(F)C(F)(F)F
BS_0005199,C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
BS_0005200,C[C@]12Cc3nonc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
BS_0005201,C[C@]12OCC[C@H]1C(=O)N[C@]2(C=O)[C@@H](O)[C@@H]1C=CCCC1
BS_0005202,C[C@]12OO[C@](CCC(=O)O)(c3ccccc31)c1ccccc12
BS_0005203,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O
BS_0005204,C[Hg]SC[C@@H](N)C(=O)O
BS_0005205,C[N+](C)(C)C
BS_0005206,C[N+](C)(C)CC(=O)O
BS_0005207,C[N+](C)(C)CC(=O)[O-]
BS_0005208,C[N+](C)(C)CC(=O)[O-].OC(O)C(Cl)(Cl)Cl
BS_0005209,C[N+](C)(C)CC=O
BS_0005210,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
BS_0005211,C[N+](C)(C)CCCCCC[N+](C)(C)C
BS_0005212,C[N+](C)(C)CCCC[C@H](N)C(=O)O
BS_0005213,C[N+](C)(C)CCO
BS_0005214,C[N+](C)(C)CCO.Cn1c(=O)c2[n-]cnc2n(C)c1=O
BS_0005215,C[N+](C)(C)CCO.O=C([O-])c1ccccc1O
BS_0005216,C[N+](C)(C)CCO.O=C([O-])c1ccccc1O.O=C([O-])c1ccccc1O.O=C([O-])c1ccccc1O.[Mg+2]
BS_0005217,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
BS_0005218,C[N+](C)(C)CCOC(N)=O
BS_0005219,C[N+](C)(C)CCOP(=O)(O)O
BS_0005220,C[N+](C)(C)CCOP(=O)([O-])OC[C@H](O)CO
BS_0005221,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O
BS_0005222,C[N+](C)(C)CCS
BS_0005223,C[N+](C)(C)C[C@H](O)CC(=O)O
BS_0005224,C[N+](C)(C)C[C@H](O)CC(=O)[O-]
BS_0005225,C[N+](C)(C)[C@@H](CCc1nc(C[C@H](N)C(=O)O)c[nH]1)C(N)=O
BS_0005226,C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(OCc4ccccc4)ccc3n2Cc2cccc(C(=N)N)c2)cc1
BS_0005227,C[N+](C)(C)c1cccc(C(O)(O)C(F)(F)F)c1
BS_0005228,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21
BS_0005229,C[N+](C)([11CH3])CCO
BS_0005230,C[N+](C)([11CH3])CCO.[Cl-]
BS_0005231,C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21
BS_0005232,C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21
BS_0005233,C[N+](C)([O-])CCNc1ccc(NCC[N+](C)(C)[O-])c2c1C(=O)c1c(O)ccc(O)c1C2=O
BS_0005234,C[N+](CO)(CO)CO
BS_0005235,C[N+]1(C)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2.[Br-]
BS_0005236,C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1
BS_0005237,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1
BS_0005238,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
BS_0005239,C[N+]1(C)CCC[C@H]1C(=O)[O-]
BS_0005240,C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1
BS_0005241,C[N+]1(C)[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1C1OC12.[Br-]
BS_0005242,C[N+]1(C)[C@H]2CC[C@@H]1C[C@@H](OC1c3ccccc3CCc3ccccc31)C2
BS_0005243,C[N+]1(C)[C@H]2C[C@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@@H]21
BS_0005244,C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
BS_0005245,C[N+]1(CC(=O)c2ccc(-c3ccccc3)cc2)[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2
BS_0005246,C[N+]1(CC2CC2)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
BS_0005247,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1
BS_0005248,C[N@+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
BS_0005249,C[N@+]12CC[C@H](CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2
BS_0005250,C[NH+](C)CCNC(=O)c1cccc2c(N)c3cccc(Br)c3[nH+]c12
BS_0005251,C[NH+](C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[n-]c(Cl)nc2n(C)c1=O
BS_0005252,C[O+]=C1C=CC2=CN(CCCCCCCCN3C(=O)c4ccccc4C3=O)CC[C@@]34C=C[C@H](O)C[C@@H]3OC1=C24
BS_0005253,C[P@@](=O)(O)Oc1ccc([N+](=O)[O-])cc1
BS_0005254,C[P@](=O)(O)CC(=O)CC(=O)O
BS_0005255,C[P@](=O)(O)CC[C@@H](N)C(=O)O
BS_0005256,C[PH](=O)O
BS_0005257,C[PH](=O)[O-]
BS_0005258,C[S+](CCON)C[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
BS_0005259,C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
BS_0005260,C[S@@+]([O-])CCCCN=C=S
BS_0005261,C[S@@](=O)CC[C@H](N)C(=O)O
BS_0005262,C[S@@](=O)c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1
BS_0005263,C[S@@](=O)c1ccc(-c2nc(-c3ccncc3)c(-c3cccc(I)c3)[nH]2)cc1
BS_0005264,C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
BS_0005265,C[S@](=O)C[C@H](C(=O)O)N1C(=O)[C@@H](N=C(O)CCC[C@H](N)C(=O)O)[C@H]1S
BS_0005266,C[Se](=O)CC[C@H](N)C(=O)O
BS_0005267,C[Se]CC(=O)[O-]
BS_0005268,C[Se]CC[C@H](N)C(=O)O
BS_0005269,C[Se]C[C@H](N)C(=O)O
BS_0005270,C[Si](C)(C)C(CC(=O)O)C(=O)O
BS_0005271,C[Si](C)(c1ccccc1)[C@H]1CC[N@@+](C)([O-])CC1
BS_0005272,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1
BS_0005273,C[Te]CC(=O)[O-]
BS_0005274,C[n+]1c(N)cc[nH]c1=O
BS_0005275,C[n+]1c[nH]c2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)nnc-2c1N
BS_0005276,C[n+]1c[nH]c2ncnc-2c1N
BS_0005277,C[n+]1cccc(C(N)=O)c1
BS_0005278,C[n+]1ccccc1/C=N/O
BS_0005279,C[n+]1cn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c2[nH]c(=N)nc(O)c21
BS_0005280,C[n+]1cn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c2[nH]c(=N)nc(O)c21
BS_0005281,C[n+]1cn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(O)nc(=N)[nH]c54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c2[nH]c(=N)nc(O)c21
BS_0005282,Cc1[nH+]cc(COP(=O)(O)O)c(CN[C@@H](CCC(=O)O)C(=O)O)c1O
BS_0005283,Cc1[nH+]ccn1C
BS_0005284,Cc1[nH]c(/C=C2\C(O)=Nc3ccccc32)c(C)c1CCC(=O)O
BS_0005285,Cc1[nH]c(=N)sc1C1=N/C(=N\c2ccc(N3CCOCC3)cc2)N=CC1
BS_0005286,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1
BS_0005287,Cc1[nH]c(CC2=c3cc(S(=O)(=O)N(C)c4cccc(Cl)c4)ccc3=NC2=O)c(C)c1C
BS_0005288,Cc1[nH]c(Cc2[nH]cc(CCC(=O)O)c2CC(=O)O)c(CCC(=O)O)c1CC(=O)O
BS_0005289,Cc1[nH]c2ccccc2c1CCNC(=O)c1cccs1
BS_0005290,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(O)=NO)cc1
BS_0005291,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O
BS_0005292,Cc1c(-c2cc(Br)c(O)c(Br)c2)oc2ccc(O)cc2c1=O
BS_0005293,Cc1c(-c2ccc(-c3ccccc3)cc2)nc2ccc(F)cc2c1C(=O)O
BS_0005294,Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O
BS_0005295,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12
BS_0005296,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12
BS_0005297,Cc1c(-c2ccccc2)ccc2nc(N)nc(N)c12
BS_0005298,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O
BS_0005299,Cc1c(-c2ccnn2C)cc(C(=O)NCc2ccc(S(C)(=O)=O)cn2)c(=O)n1-c1cccc(C(F)(F)F)c1
BS_0005300,Cc1c(-c2cnccn2)ssc1=S
BS_0005301,Cc1c(/C=C2\C(=O)Nc3ccc(F)cc32)[nH]c2c1C(=O)N(C[C@H](O)CN1CCOCC1)CCC2
BS_0005302,Cc1c(/N=C2\O[C@@H](C(F)(F)F)[C@@H]3[C@@H](O)CCN23)ccc(C#N)c1Cl
BS_0005303,Cc1c(Br)c(=O)oc2c(Br)c(O)ccc12
BS_0005304,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
BS_0005305,Cc1c(C(=O)Nc2ccc(N3C[C@H](C)O[C@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1
BS_0005306,Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](CN1CCOCC1)CO3
BS_0005307,Cc1c(C(=O)c2nccn2C)oc2cccc(OCCCNCc3cccnc3)c12
BS_0005308,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C
BS_0005309,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-]
BS_0005310,Cc1c(C)c2c(c(C)c1O)CCC(C)(C)O2
BS_0005311,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2
BS_0005312,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
BS_0005313,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
BS_0005314,Cc1c(C)c2c(c(C)c1O)CC[C@](C)(COc1ccc(C[C@H]3SC(=O)NC3=O)cc1)O2
BS_0005315,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
BS_0005316,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1
BS_0005317,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1C(F)(F)F
BS_0005318,Cc1c(CC(CO)CO)[nH]c(=O)[nH]c1=O
BS_0005319,Cc1c(CC(N)=O)c2cc(OCCCC(=O)O)ccc2n1Cc1ccccc1
BS_0005320,Cc1c(CC(N)=O)c2cc(OCCCP(=O)(O)O)ccc2n1Cc1ccccc1
BS_0005321,Cc1c(CCC(=O)O)c2n3c1C=C1[N+]4=C(C=C5N6C(=C([O-])[C@]5(C)CC(=O)O)C=c5c(C)c(CCC(=O)O)c(n5[Fe]634)=C2)C(=O)[C@]1(C)CC(=O)O
BS_0005322,Cc1c(CCC(=O)O)c2n3c1C=c1c(CCC(=O)O)c(C)c4n1[Co]31n3c(c(C)c(CCC(=O)O)c3C=4)C=c3c(CCC(=O)O)c(C)c(n31)=C2
BS_0005323,Cc1c(CCCO)[nH]c(=O)[nH]c1=O
BS_0005324,Cc1c(CCO)c(=O)oc2cc(O)ccc12
BS_0005325,Cc1c(CCOP(=O)([O-])[O-])sc[n+]1Cc1cnc(C(F)(F)F)nc1N
BS_0005326,Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3)oc2ccccc12
BS_0005327,Cc1c(CN2CCN(C(=O)[C@H](C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(=N)[nH]c3)nc12
BS_0005328,Cc1c(CNc2cccc3ncccc23)cnc2nc(N)nc(N)c12
BS_0005329,Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(=O)O
BS_0005330,Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(C)(C)O)cn3)[C@H](C)C2)c1C
BS_0005331,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1
BS_0005332,Cc1c(Cl)cccc1NC(=O)[C@H]1CC(=O)N(C2CCCCC2)C1
BS_0005333,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O
BS_0005334,Cc1c(Cl)cccc1Nc1ncccc1C(=O)O
BS_0005335,Cc1c(Cn2c(C)nc3c(C(=O)O)cc(N4CCOCC4)cc32)cccc1C(F)(F)F
BS_0005336,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1
BS_0005337,Cc1c(F)c(Oc2cccc(C(=N)N)c2)[nH+]c(Oc2cccc(C(=N)N)c2)c1F
BS_0005338,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1
BS_0005339,Cc1c(F)cccc1NC(=O)Nc1ccc(Cl)c(S(=O)(=O)[C@H]2CCCNC2)c1O
BS_0005340,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C
BS_0005341,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C
BS_0005342,Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O
BS_0005343,Cc1c(N)cccc1F
BS_0005344,Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)[C@@H](OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1
BS_0005345,Cc1c(N2C(=O)[C@@H]3[C@H](O)CCN3C2=O)ccc(C#N)c1Cl
BS_0005346,Cc1c(NC(=O)NC(=O)c2ccc(Cl)cc2Cl)ccc(OCCCC(=O)O)c1C
BS_0005347,Cc1c(NC(=O)NC(=O)c2ccc(Cl)cc2Cl)cccc1OCCCCC(=O)O
BS_0005348,Cc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12
BS_0005349,Cc1c(N[C@@H](c2nnc(-c3ccc(C#N)cc3)o2)[C@H](C)O)ccc(C#N)c1Cl
BS_0005350,Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F
BS_0005351,Cc1c(O)c(=O)ccn1C
BS_0005352,Cc1c(O)c(C=O)c(COP(=O)(O)O)c[n+]1C
BS_0005353,Cc1c(O)c(C=O)c(COP(=O)(O)O)c[n+]1[O-]
BS_0005354,Cc1c(O)ccc2c1OC[C@@H](c1ccc(O)cc1)[C@H]2c1ccc(O)cc1
BS_0005355,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
BS_0005356,Cc1c(O)cccc1C(=O)Nc1cccc2ccc(C(=N)N)cc12
BS_0005357,Cc1c(OC(=O)c2ccc(N)cc2)c(O)c2ccccc2c1O
BS_0005358,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1
BS_0005359,Cc1c(OCC(F)(F)F)ccnc1C[S@@](=O)c1nc2ccccc2[nH]1
BS_0005360,Cc1c(S(=O)(=O)c2ccc(=O)[nH]n2)oc2ccc(Cl)cc12
BS_0005361,Cc1c(Sc2ccccc2)n(COCCO)c(=O)[nH]c1=O
BS_0005362,Cc1c([C@@H](O)CN2CCN(C[C@H](O)c3ccc4c(c3C)COC4=O)CC2)ccc2c1COC2=O
BS_0005363,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
BS_0005364,Cc1c2[nH]c(c1CCC(=O)O)Cc1[nH]c(c(CCC(=O)O)c1C)Cc1[nH]c(c(CCC(=O)O)c1C)Cc1[nH]c(c(C)c1CCC(=O)O)C2
BS_0005365,Cc1c2ccccc2c(CCC(=O)O)c2ccccc12
BS_0005366,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O
BS_0005367,Cc1c[nH]c(/C=C2\C(=O)Nc3ccccc32)c1CCC(=O)O
BS_0005368,Cc1c[nH]c(=O)[nH]c1=O
BS_0005369,Cc1c[nH]c2c(O)cc3c(c12)[C@H](CCl)CN3C(=O)c1cc2cc(NC(=O)Nc3ccc4[nH]c(C(=O)N5C[C@@H](CCl)c6c5cc(O)c5[nH]cc(C)c65)cc4c3)ccc2[nH]1
BS_0005370,Cc1cc(-c2c(-c3ccccc3)c3cc(Cl)ccc3[nH]c2=O)on1
BS_0005371,Cc1cc(-c2c3ccccc3c(Br)c3sc(C)c(C)c23)cc(C)c1O[C@H](Cc1ccccc1)C(=O)O
BS_0005372,Cc1cc(-c2cc(OC(=O)c3ccccc3)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12
BS_0005373,Cc1cc(-c2ccc(/N=N/c3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1/N=N/c1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O
BS_0005374,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1
BS_0005375,Cc1cc(-c2csc(Nc3ccc(C(=O)O)c(O)c3)n2)ccc1F
BS_0005376,Cc1cc(-c2nc3ccccc3o2)cc(C)c1O
BS_0005377,Cc1cc(-c2ncc(CC(=O)Nc3ccc(-c4cnccn4)cn3)cc2C)ccn1
BS_0005378,Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(NCc4ccccn4)cc[nH]c3=O)nc12
BS_0005379,Cc1cc(-n2ncc(=O)[nH]c2=O)cc(C)c1Oc1ccc(O)c(C(C)C)c1
BS_0005380,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1
BS_0005381,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1
